start	end	size	type
0x01d543	0x01d57e	59	divergent
0x01d57e	0x01d57f	1	identical
0x01d57f	0x01d584	5	divergent
0x01d584	0x01d585	1	identical
0x01d585	0x01d62c	167	divergent
0x01d62c	0x01d62d	1	identical
0x01d62d	0x01d640	19	divergent
0x01d640	0x01d641	1	identical
0x01d641	0x01d671	48	divergent
0x01d671	0x01d672	1	identical
0x01d672	0x01d6c1	79	divergent
0x01d6c1	0x01d6c2	1	identical
0x01d6c2	0x01d715	83	divergent
0x01d715	0x01d716	1	identical
0x01d716	0x01d733	29	divergent
0x01d733	0x01d734	1	identical
0x01d734	0x01d7d6	162	divergent
0x01d7d6	0x01d7d7	1	identical
0x01d7d7	0x01d857	128	divergent
0x01d857	0x01d858	1	identical
0x01d858	0x01d859	1	divergent
0x01d859	0x01d85a	1	identical
0x01d85a	0x01d8bc	98	divergent
0x01d8bc	0x01d8bd	1	identical
0x01d8bd	0x01d93c	127	divergent
0x01d93c	0x01d93d	1	identical
0x01d93d	0x01d98a	77	divergent
0x01d98a	0x01d98b	1	identical
0x01d98b	0x01d9e9	94	divergent
0x01d9e9	0x01d9ea	1	identical
0x01d9ea	0x01da02	24	divergent
0x01da02	0x01da03	1	identical
0x01da03	0x01dad5	210	divergent
0x01dad5	0x01dad6	1	identical
0x01dad6	0x01dafd	39	divergent
0x01dafd	0x01dafe	1	identical
0x01dafe	0x01db18	26	divergent
0x01db18	0x01db19	1	identical
0x01db19	0x01dc9b	386	divergent
0x01dc9b	0x01dc9c	1	identical
0x01dc9c	0x01dd57	187	divergent
0x01dd57	0x01dd58	1	identical
0x01dd58	0x01dd6a	18	divergent
0x01dd6a	0x01dd6b	1	identical
0x01dd6b	0x01dda0	53	divergent
0x01dda0	0x01dda1	1	identical
0x01dda1	0x01de93	242	divergent
0x01de93	0x01de94	1	identical
0x01de94	0x01ded3	63	divergent
0x01ded3	0x01ded4	1	identical
0x01ded4	0x01def0	28	divergent
0x01def0	0x01def2	2	identical
0x01def2	0x01def3	1	divergent
0x01def3	0x01def4	1	identical
0x01def4	0x01def6	2	divergent
0x01def6	0x01def7	1	identical
0x01def7	0x01df0d	22	divergent
0x01df0d	0x01df0e	1	identical
0x01df0e	0x01df37	41	divergent
0x01df37	0x01df38	1	identical
0x01df38	0x01df45	13	divergent
0x01df45	0x01df46	1	identical
0x01df46	0x01df65	31	divergent
0x01df65	0x01df66	1	identical
0x01df66	0x01df67	1	divergent
0x01df67	0x01df68	1	identical
0x01df68	0x01df91	41	divergent
0x01df91	0x01df92	1	identical
0x01df92	0x01dfa4	18	divergent
0x01dfa4	0x01dfa5	1	identical
0x01dfa5	0x01dfda	53	divergent
0x01dfda	0x01dfdb	1	identical
0x01dfdb	0x01dff0	21	divergent
0x01dff0	0x01dff1	1	identical
0x01dff1	0x01e011	32	divergent
0x01e011	0x01e012	1	identical
0x01e012	0x01e097	133	divergent
0x01e097	0x01e098	1	identical
0x01e098	0x01e0af	23	divergent
0x01e0af	0x01e0b0	1	identical
0x01e0b0	0x01e0f5	69	divergent
0x01e0f5	0x01e0f6	1	identical
0x01e0f6	0x01e132	60	divergent
0x01e132	0x01e133	1	identical
0x01e133	0x01e18a	87	divergent
0x01e18a	0x01e18b	1	identical
0x01e18b	0x01e1b7	44	divergent
0x01e1b7	0x01e1b8	1	identical
0x01e1b8	0x01e20a	82	divergent
0x01e20a	0x01e20b	1	identical
0x01e20b	0x01e232	39	divergent
0x01e232	0x01e233	1	identical
0x01e233	0x01e2ab	120	divergent
0x01e2ab	0x01e2ae	3	identical
0x01e2ae	0x01e2da	44	divergent
0x01e2da	0x01e2db	1	identical
0x01e2db	0x01e2e1	6	divergent
0x01e2e1	0x01e2e2	1	identical
0x01e2e2	0x01e314	50	divergent
0x01e314	0x01e316	2	identical
0x01e316	0x01e317	1	divergent
0x01e317	0x01e318	1	identical
0x01e318	0x01e32f	23	divergent
0x01e32f	0x01e330	1	identical
0x01e330	0x01e37b	75	divergent
0x01e37b	0x01e37c	1	identical
0x01e37c	0x01e37e	2	divergent
0x01e37e	0x01e37f	1	identical
0x01e37f	0x01e3ce	79	divergent
0x01e3ce	0x01e3cf	1	identical
0x01e3cf	0x01e444	117	divergent
0x01e444	0x01e445	1	identical
0x01e445	0x01e502	189	divergent
0x01e502	0x01e503	1	identical
0x01e503	0x01e523	32	divergent
0x01e523	0x01e524	1	identical
0x01e524	0x01e588	100	divergent
0x01e588	0x01e589	1	identical
0x01e589	0x01e630	167	divergent
0x01e630	0x01e631	1	identical
0x01e631	0x01e64e	29	divergent
0x01e64e	0x01e64f	1	identical
0x01e64f	0x01e697	72	divergent
0x01e697	0x01e698	1	identical
0x01e698	0x01e73e	166	divergent
0x01e73e	0x01e73f	1	identical
0x01e73f	0x01e7e2	163	divergent
0x01e7e2	0x01e7e3	1	identical
0x01e7e3	0x01e84b	104	divergent
0x01e84b	0x01e84c	1	identical
0x01e84c	0x01e877	43	divergent
0x01e877	0x01e878	1	identical
0x01e878	0x01e88d	21	divergent
0x01e88d	0x01e88e	1	identical
0x01e88e	0x01e8fe	112	divergent
0x01e8fe	0x01e8ff	1	identical
0x01e8ff	0x01e91f	32	divergent
0x01e91f	0x01e920	1	identical
0x01e920	0x01e925	5	divergent
0x01e925	0x01e926	1	identical
0x01e926	0x01e967	65	divergent
0x01e967	0x01e968	1	identical
0x01e968	0x01e9b6	78	divergent
0x01e9b6	0x01e9b7	1	identical
0x01e9b7	0x01ea2b	116	divergent
0x01ea2b	0x01ea2c	1	identical
0x01ea2c	0x01ea78	76	divergent
0x01ea78	0x01ea79	1	identical
0x01ea79	0x01eab2	57	divergent
0x01eab2	0x01eab3	1	identical
0x01eab3	0x01eaca	23	divergent
0x01eaca	0x01eacb	1	identical
0x01eacb	0x01eaf4	41	divergent
0x01eaf4	0x01eaf5	1	identical
0x01eaf5	0x01eb07	18	divergent
0x01eb07	0x01eb08	1	identical
0x01eb08	0x01ec1e	278	divergent
0x01ec1e	0x01ec20	2	identical
0x01ec20	0x01ec21	1	divergent
0x01ec21	0x01ec22	1	identical
0x01ec22	0x01ec23	1	divergent
0x01ec23	0x01ec24	1	identical
0x01ec24	0x01ec25	1	divergent
0x01ec25	0x01ec27	2	identical
0x01ec27	0x01ec8e	103	divergent
0x01ec8e	0x01ec8f	1	identical
0x01ec8f	0x01ec90	1	divergent
0x01ec90	0x01ec91	1	identical
0x01ec91	0x01ec94	3	divergent
0x01ec94	0x01ec95	1	identical
0x01ec95	0x01ec9c	7	divergent
0x01ec9c	0x01ec9d	1	identical
0x01ec9d	0x01eca6	9	divergent
0x01eca6	0x01eca7	1	identical
0x01eca7	0x01eca8	1	divergent
0x01eca8	0x01eca9	1	identical
0x01eca9	0x01ed2b	130	divergent
0x01ed2b	0x01ed2c	1	identical
0x01ed2c	0x01ed2e	2	divergent
0x01ed2e	0x01ed2f	1	identical
0x01ed2f	0x01ed3e	15	divergent
0x01ed3e	0x01ed3f	1	identical
0x01ed3f	0x01ed4a	11	divergent
0x01ed4a	0x01ed4b	1	identical
0x01ed4b	0x01edf8	173	divergent
0x01edf8	0x01edf9	1	identical
0x01edf9	0x01ee09	16	divergent
0x01ee09	0x01ee0a	1	identical
0x01ee0a	0x01ee1a	16	divergent
0x01ee1a	0x01ee1b	1	identical
0x01ee1b	0x01ee30	21	divergent
0x01ee30	0x01ee31	1	identical
0x01ee31	0x01ee4c	27	divergent
0x01ee4c	0x01ee4d	1	identical
0x01ee4d	0x01ee52	5	divergent
0x01ee52	0x01ee53	1	identical
0x01ee53	0x01ee80	45	divergent
0x01ee80	0x01ee81	1	identical
0x01ee81	0x01ee89	8	divergent
0x01ee89	0x01ee8a	1	identical
0x01ee8a	0x01eeac	34	divergent
0x01eeac	0x01eead	1	identical
0x01eead	0x01ef96	233	divergent
0x01ef96	0x01ef97	1	identical
0x01ef97	0x01ef9c	5	divergent
0x01ef9c	0x01ef9d	1	identical
0x01ef9d	0x01efb9	28	divergent
0x01efb9	0x01efba	1	identical
0x01efba	0x01eff3	57	divergent
0x01eff3	0x01eff4	1	identical
0x01eff4	0x01f001	13	divergent
0x01f001	0x01f002	1	identical
0x01f002	0x01f06e	108	divergent
0x01f06e	0x01f06f	1	identical
0x01f06f	0x01f0ff	144	divergent
0x01f0ff	0x01f100	1	identical
0x01f100	0x01f139	57	divergent
0x01f139	0x01f13a	1	identical
0x01f13a	0x01f168	46	divergent
0x01f168	0x01f169	1	identical
0x01f169	0x01f1a4	59	divergent
0x01f1a4	0x01f1a5	1	identical
0x01f1a5	0x01f1c3	30	divergent
0x01f1c3	0x01f1c4	1	identical
0x01f1c4	0x01f230	108	divergent
0x01f230	0x01f231	1	identical
0x01f231	0x01f24e	29	divergent
0x01f24e	0x01f24f	1	identical
0x01f24f	0x01f2c0	113	divergent
0x01f2c0	0x01f2c1	1	identical
0x01f2c1	0x01f2c9	8	divergent
0x01f2c9	0x01f2ca	1	identical
0x01f2ca	0x01f2e0	22	divergent
0x01f2e0	0x01f2e1	1	identical
0x01f2e1	0x01f2fc	27	divergent
0x01f2fc	0x01f2fd	1	identical
0x01f2fd	0x01f32b	46	divergent
0x01f32b	0x01f32c	1	identical
0x01f32c	0x01f32f	3	divergent
0x01f32f	0x01f330	1	identical
0x01f330	0x01f333	3	divergent
0x01f333	0x01f334	1	identical
0x01f334	0x01f33f	11	divergent
0x01f33f	0x01f340	1	identical
0x01f340	0x01f357	23	divergent
0x01f357	0x01f358	1	identical
0x01f358	0x01f373	27	divergent
0x01f373	0x01f374	1	identical
0x01f374	0x01f45e	234	divergent
0x01f45e	0x01f45f	1	identical
0x01f45f	0x01f481	34	divergent
0x01f481	0x01f482	1	identical
0x01f482	0x01f490	14	divergent
0x01f490	0x01f491	1	identical
0x01f491	0x01f49c	11	divergent
0x01f49c	0x01f49d	1	identical
0x01f49d	0x01f49e	1	divergent
0x01f49e	0x01f49f	1	identical
0x01f49f	0x01f4b0	17	divergent
0x01f4b0	0x01f4b1	1	identical
0x01f4b1	0x01f4c3	18	divergent
0x01f4c3	0x01f4c4	1	identical
0x01f4c4	0x01f4da	22	divergent
0x01f4da	0x01f4dc	2	identical
0x01f4dc	0x01f4df	3	divergent
0x01f4df	0x01f4e0	1	identical
0x01f4e0	0x01f4ed	13	divergent
0x01f4ed	0x01f4ee	1	identical
0x01f4ee	0x01f50c	30	divergent
0x01f50c	0x01f50d	1	identical
0x01f50d	0x01f50e	1	divergent
0x01f50e	0x01f50f	1	identical
0x01f50f	0x01f53a	43	divergent
0x01f53a	0x01f53b	1	identical
0x01f53b	0x01f548	13	divergent
0x01f548	0x01f549	1	identical
0x01f549	0x01f55c	19	divergent
0x01f55c	0x01f55d	1	identical
0x01f55d	0x01f56a	13	divergent
0x01f56a	0x01f56d	3	identical
0x01f56d	0x01f56f	2	divergent
0x01f56f	0x01f571	2	identical
0x01f571	0x01f577	6	divergent
0x01f577	0x01f578	1	identical
0x01f578	0x01f57b	3	divergent
0x01f57b	0x01f57c	1	identical
0x01f57c	0x01f57e	2	divergent
0x01f57e	0x01f57f	1	identical
0x01f57f	0x01f592	19	divergent
0x01f592	0x01f593	1	identical
0x01f593	0x01f59a	7	divergent
0x01f59a	0x01f59c	2	identical
0x01f59c	0x01f5da	62	divergent
0x01f5da	0x01f5db	1	identical
0x01f5db	0x01f5fe	35	divergent
0x01f5fe	0x01f5ff	1	identical
0x01f5ff	0x01f605	6	divergent
0x01f605	0x01f606	1	identical
0x01f606	0x01f69e	152	divergent
0x01f69e	0x01f69f	1	identical
0x01f69f	0x01f6b6	23	divergent
0x01f6b6	0x01f6b7	1	identical
0x01f6b7	0x01f6c4	13	divergent
0x01f6c4	0x01f6c5	1	identical
0x01f6c5	0x01f6df	26	divergent
0x01f6df	0x01f6e0	1	identical
0x01f6e0	0x01f6e6	6	divergent
0x01f6e6	0x01f6e7	1	identical
0x01f6e7	0x01f6ea	3	divergent
0x01f6ea	0x01f6eb	1	identical
0x01f6eb	0x01f714	41	divergent
0x01f714	0x01f715	1	identical
0x01f715	0x01f718	3	divergent
0x01f718	0x01f719	1	identical
0x01f719	0x01f76a	81	divergent
0x01f76a	0x01f76c	2	identical
0x01f76c	0x01f76f	3	divergent
0x01f76f	0x01f770	1	identical
0x01f770	0x01f772	2	divergent
0x01f772	0x01f773	1	identical
0x01f773	0x01f776	3	divergent
0x01f776	0x01f778	2	identical
0x01f778	0x01f77e	6	divergent
0x01f77e	0x01f77f	1	identical
0x01f77f	0x01f780	1	divergent
0x01f780	0x01f781	1	identical
0x01f781	0x01f792	17	divergent
0x01f792	0x01f793	1	identical
0x01f793	0x01f79b	8	divergent
0x01f79b	0x01f79c	1	identical
0x01f79c	0x01f7a1	5	divergent
0x01f7a1	0x01f7a2	1	identical
0x01f7a2	0x01f7d1	47	divergent
0x01f7d1	0x01f7d2	1	identical
0x01f7d2	0x01f7df	13	divergent
0x01f7df	0x01f7e0	1	identical
0x01f7e0	0x01f7ec	12	divergent
0x01f7ec	0x01f7ed	1	identical
0x01f7ed	0x01f803	22	divergent
0x01f803	0x01f804	1	identical
0x01f804	0x01f894	144	divergent
0x01f894	0x01f895	1	identical
0x01f895	0x01f8a6	17	divergent
0x01f8a6	0x01f8a7	1	identical
0x01f8a7	0x01f974	205	divergent
0x01f974	0x01f975	1	identical
0x01f975	0x01f97e	9	divergent
0x01f97e	0x01f97f	1	identical
0x01f97f	0x01fa24	165	divergent
0x01fa24	0x01fa25	1	identical
0x01fa25	0x01fae8	195	divergent
0x01fae8	0x01fae9	1	identical
0x01fae9	0x01fb0e	37	divergent
0x01fb0e	0x01fb0f	1	identical
0x01fb0f	0x01fb12	3	divergent
0x01fb12	0x01fb13	1	identical
0x01fb13	0x01fb3f	44	divergent
0x01fb3f	0x01fb40	1	identical
0x01fb40	0x01fb43	3	divergent
0x01fb43	0x01fb44	1	identical
0x01fb44	0x01fb5d	25	divergent
0x01fb5d	0x01fb5e	1	identical
0x01fb5e	0x01fb62	4	divergent
0x01fb62	0x01fb63	1	identical
0x01fb63	0x01fbc3	96	divergent
0x01fbc3	0x01fbc4	1	identical
0x01fbc4	0x01fbe7	35	divergent
0x01fbe7	0x01fbe8	1	identical
0x01fbe8	0x01fc01	25	divergent
0x01fc01	0x01fc04	3	identical
0x01fc04	0x01fc1a	22	divergent
0x01fc1a	0x01fc1c	2	identical
0x01fc1c	0x01fc56	58	divergent
0x01fc56	0x01fc57	1	identical
0x01fc57	0x01fc9f	72	divergent
0x01fc9f	0x01fca0	1	identical
0x01fca0	0x01fd4b	171	divergent
0x01fd4b	0x01fd4c	1	identical
0x01fd4c	0x01fe2b	223	divergent
0x01fe2b	0x01fe2c	1	identical
0x01fe2c	0x01fe58	44	divergent
0x01fe58	0x01fe59	1	identical
0x01fe59	0x01fe7a	33	divergent
0x01fe7a	0x01fe7b	1	identical
0x01fe7b	0x01fe89	14	divergent
0x01fe89	0x01fe8a	1	identical
0x01fe8a	0x01fe97	13	divergent
0x01fe97	0x01fe98	1	identical
0x01fe98	0x01febb	35	divergent
0x01febb	0x01febc	1	identical
0x01febc	0x01febf	3	divergent
0x01febf	0x01fec0	1	identical
0x01fec0	0x01feda	26	divergent
0x01feda	0x01fedc	2	identical
0x01fedc	0x01fef5	25	divergent
0x01fef5	0x01fef8	3	identical
0x01fef8	0x01fefb	3	divergent
0x01fefb	0x01fefc	1	identical
0x01fefc	0x01ff0e	18	divergent
0x01ff0e	0x01ff10	2	identical
0x01ff10	0x01ff30	32	divergent
0x01ff30	0x01ff34	4	identical
0x01ff34	0x01ff4d	25	divergent
0x01ff4d	0x01ff50	3	identical
0x01ff50	0x01ff67	23	divergent
0x01ff67	0x01ff68	1	identical
0x01ff68	0x01ff85	29	divergent
0x01ff85	0x01ff86	1	identical
0x01ff86	0x01ff94	14	divergent
0x01ff94	0x01ff95	1	identical
0x01ff95	0x01ffae	25	divergent
0x01ffae	0x01ffaf	1	identical
0x01ffaf	0x01ffb6	7	divergent
0x01ffb6	0x01ffb7	1	identical
0x01ffb7	0x01ffc6	15	divergent
0x01ffc6	0x01ffc7	1	identical
0x01ffc7	0x02001e	87	divergent
0x02001e	0x02001f	1	identical
0x02001f	0x02003a	27	divergent
0x02003a	0x02003b	1	identical
0x02003b	0x0200fe	195	divergent
0x0200fe	0x0200ff	1	identical
0x0200ff	0x02010e	15	divergent
0x02010e	0x02010f	1	identical
0x02010f	0x02013a	43	divergent
0x02013a	0x02013b	1	identical
0x02013b	0x020166	43	divergent
0x020166	0x020167	1	identical
0x020167	0x02016e	7	divergent
0x02016e	0x02016f	1	identical
0x02016f	0x020177	8	divergent
0x020177	0x020178	1	identical
0x020178	0x020184	12	divergent
0x020184	0x020185	1	identical
0x020185	0x020196	17	divergent
0x020196	0x020197	1	identical
0x020197	0x0201a7	16	divergent
0x0201a7	0x0201a8	1	identical
0x0201a8	0x0201ae	6	divergent
0x0201ae	0x0201af	1	identical
0x0201af	0x0201b4	5	divergent
0x0201b4	0x0201b5	1	identical
0x0201b5	0x0201b6	1	divergent
0x0201b6	0x0201b7	1	identical
0x0201b7	0x0201c7	16	divergent
0x0201c7	0x0201c8	1	identical
0x0201c8	0x0201e3	27	divergent
0x0201e3	0x0201e4	1	identical
0x0201e4	0x02022a	70	divergent
0x02022a	0x02022b	1	identical
0x02022b	0x020259	46	divergent
0x020259	0x02025a	1	identical
0x02025a	0x02028f	53	divergent
0x02028f	0x020290	1	identical
0x020290	0x0202c0	48	divergent
0x0202c0	0x0202c1	1	identical
0x0202c1	0x020337	118	divergent
0x020337	0x020338	1	identical
0x020338	0x02033b	3	divergent
0x02033b	0x02033c	1	identical
0x02033c	0x02033f	3	divergent
0x02033f	0x020340	1	identical
0x020340	0x020352	18	divergent
0x020352	0x020354	2	identical
0x020354	0x020373	31	divergent
0x020373	0x020374	1	identical
0x020374	0x020377	3	divergent
0x020377	0x020378	1	identical
0x020378	0x020391	25	divergent
0x020391	0x020394	3	identical
0x020394	0x0203b6	34	divergent
0x0203b6	0x0203b8	2	identical
0x0203b8	0x0203da	34	divergent
0x0203da	0x0203dc	2	identical
0x0203dc	0x0203fb	31	divergent
0x0203fb	0x0203fc	1	identical
0x0203fc	0x02041d	33	divergent
0x02041d	0x020420	3	identical
0x020420	0x020441	33	divergent
0x020441	0x020444	3	identical
0x020444	0x020457	19	divergent
0x020457	0x020458	1	identical
0x020458	0x020473	27	divergent
0x020473	0x020474	1	identical
0x020474	0x020476	2	divergent
0x020476	0x020478	2	identical
0x020478	0x02049e	38	divergent
0x02049e	0x0204a0	2	identical
0x0204a0	0x0204bb	27	divergent
0x0204bb	0x0204bc	1	identical
0x0204bc	0x0204de	34	divergent
0x0204de	0x0204e0	2	identical
0x0204e0	0x0204f2	18	divergent
0x0204f2	0x0204f4	2	identical
0x0204f4	0x02051c	40	divergent
0x02051c	0x02051d	1	identical
0x02051d	0x020572	85	divergent
0x020572	0x020573	1	identical
0x020573	0x020576	3	divergent
0x020576	0x020577	1	identical
0x020577	0x0206d7	352	divergent
0x0206d7	0x0206d8	1	identical
0x0206d8	0x02075f	135	divergent
0x02075f	0x020760	1	identical
0x020760	0x0207a1	65	divergent
0x0207a1	0x0207a2	1	identical
0x0207a2	0x02081a	120	divergent
0x02081a	0x02081c	2	identical
0x02081c	0x02082a	14	divergent
0x02082a	0x02082b	1	identical
0x02082b	0x020843	24	divergent
0x020843	0x020844	1	identical
0x020844	0x02086e	42	divergent
0x02086e	0x02086f	1	identical
0x02086f	0x0208ba	75	divergent
0x0208ba	0x0208bb	1	identical
0x0208bb	0x0208f2	55	divergent
0x0208f2	0x0208f3	1	identical
0x0208f3	0x020906	19	divergent
0x020906	0x020907	1	identical
0x020907	0x02098e	135	divergent
0x02098e	0x02098f	1	identical
0x02098f	0x0209e3	84	divergent
0x0209e3	0x0209e4	1	identical
0x0209e4	0x020a15	49	divergent
0x020a15	0x020a16	1	identical
0x020a16	0x020a25	15	divergent
0x020a25	0x020a28	3	identical
0x020a28	0x020a2b	3	divergent
0x020a2b	0x020a2c	1	identical
0x020a2c	0x020a56	42	divergent
0x020a56	0x020a57	1	identical
0x020a57	0x020a8e	55	divergent
0x020a8e	0x020a8f	1	identical
0x020a8f	0x020ab2	35	divergent
0x020ab2	0x020ab3	1	identical
0x020ab3	0x020ada	39	divergent
0x020ada	0x020adb	1	identical
0x020adb	0x020ae2	7	divergent
0x020ae2	0x020ae4	2	identical
0x020ae4	0x020ae7	3	divergent
0x020ae7	0x020ae8	1	identical
0x020ae8	0x020aeb	3	divergent
0x020aeb	0x020aec	1	identical
0x020aec	0x020b0a	30	divergent
0x020b0a	0x020b0c	2	identical
0x020b0c	0x020b31	37	divergent
0x020b31	0x020b32	1	identical
0x020b32	0x020b61	47	divergent
0x020b61	0x020b62	1	identical
0x020b62	0x020ba2	64	divergent
0x020ba2	0x020ba3	1	identical
0x020ba3	0x020bc3	32	divergent
0x020bc3	0x020bc4	1	identical
0x020bc4	0x020bc7	3	divergent
0x020bc7	0x020bc8	1	identical
0x020bc8	0x020bca	2	divergent
0x020bca	0x020bcc	2	identical
0x020bcc	0x020bd1	5	divergent
0x020bd1	0x020bd2	1	identical
0x020bd2	0x020be2	16	divergent
0x020be2	0x020be3	1	identical
0x020be3	0x020c0f	44	divergent
0x020c0f	0x020c10	1	identical
0x020c10	0x020c68	88	divergent
0x020c68	0x020c69	1	identical
0x020c69	0x020c73	10	divergent
0x020c73	0x020c74	1	identical
0x020c74	0x020ca6	50	divergent
0x020ca6	0x020ca7	1	identical
0x020ca7	0x020d58	177	divergent
0x020d58	0x020d59	1	identical
0x020d59	0x020d78	31	divergent
0x020d78	0x020d79	1	identical
0x020d79	0x020f28	431	divergent
0x020f28	0x020f29	1	identical
0x020f29	0x020f43	26	divergent
0x020f43	0x020f44	1	identical
0x020f44	0x020f6b	39	divergent
0x020f6b	0x020f6c	1	identical
0x020f6c	0x020fa4	56	divergent
0x020fa4	0x020fa5	1	identical
0x020fa5	0x020fc6	33	divergent
0x020fc6	0x020fc7	1	identical
0x020fc7	0x020fe7	32	divergent
0x020fe7	0x020fe8	1	identical
0x020fe8	0x02105a	114	divergent
0x02105a	0x02105b	1	identical
0x02105b	0x02111c	193	divergent
0x02111c	0x02111d	1	identical
0x02111d	0x02119a	125	divergent
0x02119a	0x02119b	1	identical
0x02119b	0x0211dc	65	divergent
0x0211dc	0x0211dd	1	identical
0x0211dd	0x0211e3	6	divergent
0x0211e3	0x0211e5	2	identical
0x0211e5	0x0211e6	1	divergent
0x0211e6	0x0211e7	1	identical
0x0211e7	0x0211eb	4	divergent
0x0211eb	0x0211ec	1	identical
0x0211ec	0x0211f6	10	divergent
0x0211f6	0x0211f7	1	identical
0x0211f7	0x0211fe	7	divergent
0x0211fe	0x0211ff	1	identical
0x0211ff	0x021203	4	divergent
0x021203	0x021204	1	identical
0x021204	0x02120c	8	divergent
0x02120c	0x02120d	1	identical
0x02120d	0x02120e	1	divergent
0x02120e	0x02120f	1	identical
0x02120f	0x0213aa	411	divergent
0x0213aa	0x0213ab	1	identical
0x0213ab	0x0213d2	39	divergent
0x0213d2	0x0213d3	1	identical
0x0213d3	0x02145c	137	divergent
0x02145c	0x02145d	1	identical
0x02145d	0x02148c	47	divergent
0x02148c	0x02148d	1	identical
0x02148d	0x0214ac	31	divergent
0x0214ac	0x0214ad	1	identical
0x0214ad	0x0214d4	39	divergent
0x0214d4	0x0214d5	1	identical
0x0214d5	0x0214dc	7	divergent
0x0214dc	0x0214dd	1	identical
0x0214dd	0x0214ec	15	divergent
0x0214ec	0x0214ed	1	identical
0x0214ed	0x0214fc	15	divergent
0x0214fc	0x0214fd	1	identical
0x0214fd	0x021504	7	divergent
0x021504	0x021505	1	identical
0x021505	0x021514	15	divergent
0x021514	0x021515	1	identical
0x021515	0x021544	47	divergent
0x021544	0x021545	1	identical
0x021545	0x02154c	7	divergent
0x02154c	0x02154d	1	identical
0x02154d	0x021564	23	divergent
0x021564	0x021565	1	identical
0x021565	0x02156c	7	divergent
0x02156c	0x02156d	1	identical
0x02156d	0x0215b4	71	divergent
0x0215b4	0x0215b5	1	identical
0x0215b5	0x0215c4	15	divergent
0x0215c4	0x0215c5	1	identical
0x0215c5	0x0215cc	7	divergent
0x0215cc	0x0215cd	1	identical
0x0215cd	0x0215dc	15	divergent
0x0215dc	0x0215dd	1	identical
0x0215dd	0x0215f4	23	divergent
0x0215f4	0x0215f5	1	identical
0x0215f5	0x021604	15	divergent
0x021604	0x021605	1	identical
0x021605	0x02160c	7	divergent
0x02160c	0x02160d	1	identical
0x02160d	0x021624	23	divergent
0x021624	0x021625	1	identical
0x021625	0x02162c	7	divergent
0x02162c	0x02162d	1	identical
0x02162d	0x02163c	15	divergent
0x02163c	0x02163d	1	identical
0x02163d	0x021654	23	divergent
0x021654	0x021655	1	identical
0x021655	0x02165c	7	divergent
0x02165c	0x02165d	1	identical
0x02165d	0x021660	3	divergent
0x021660	0x021661	1	identical
0x021661	0x021664	3	divergent
0x021664	0x021665	1	identical
0x021665	0x021668	3	divergent
0x021668	0x02166a	2	identical
0x02166a	0x02166c	2	divergent
0x02166c	0x02166e	2	identical
0x02166e	0x021670	2	divergent
0x021670	0x021672	2	identical
0x021672	0x021675	3	divergent
0x021675	0x021676	1	identical
0x021676	0x021679	3	divergent
0x021679	0x02167a	1	identical
0x02167a	0x021684	10	divergent
0x021684	0x02168a	6	identical
0x02168a	0x021694	10	divergent
0x021694	0x021699	5	identical
0x021699	0x0216c5	44	divergent
0x0216c5	0x0216c8	3	identical
0x0216c8	0x0216ce	6	divergent
0x0216ce	0x0216cf	1	identical
0x0216cf	0x0216df	16	divergent
0x0216df	0x0216e0	1	identical
0x0216e0	0x0216fb	27	divergent
0x0216fb	0x0216fd	2	identical
0x0216fd	0x0216fe	1	divergent
0x0216fe	0x021701	3	identical
0x021701	0x021703	2	divergent
0x021703	0x021704	1	identical
0x021704	0x021707	3	divergent
0x021707	0x021708	1	identical
0x021708	0x02170b	3	divergent
0x02170b	0x02170c	1	identical
0x02170c	0x02170f	3	divergent
0x02170f	0x021710	1	identical
0x021710	0x021713	3	divergent
0x021713	0x021714	1	identical
0x021714	0x021717	3	divergent
0x021717	0x021720	9	identical
0x021720	0x021723	3	divergent
0x021723	0x021724	1	identical
0x021724	0x021727	3	divergent
0x021727	0x021728	1	identical
0x021728	0x02172b	3	divergent
0x02172b	0x02172c	1	identical
0x02172c	0x02172f	3	divergent
0x02172f	0x021730	1	identical
0x021730	0x021733	3	divergent
0x021733	0x021735	2	identical
0x021735	0x021737	2	divergent
0x021737	0x021739	2	identical
0x021739	0x02173a	1	divergent
0x02173a	0x02173d	3	identical
0x02173d	0x02173f	2	divergent
0x02173f	0x021741	2	identical
0x021741	0x021748	7	divergent
0x021748	0x021749	1	identical
0x021749	0x02174b	2	divergent
0x02174b	0x02174d	2	identical
0x02174d	0x02174e	1	divergent
0x02174e	0x021751	3	identical
0x021751	0x021752	1	divergent
0x021752	0x021753	1	identical
0x021753	0x021755	2	divergent
0x021755	0x021758	3	identical
0x021758	0x021759	1	divergent
0x021759	0x02175c	3	identical
0x02175c	0x02175d	1	divergent
0x02175d	0x021760	3	identical
0x021760	0x021761	1	divergent
0x021761	0x021764	3	identical
0x021764	0x021765	1	divergent
